"PracticeID","parentid","year","areaid","indic","numerator","denominator","ratio","centile","description","flavour","active","fit","lwr","upr"
"W94034","QDB25",2017,"CHD001","CHD1","161",8967,"0.017954722872756","0.11717221135029","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94035","QDB32",2014,"CHD001","CHD1","163",4428,"0.036811201445348","0.56304864194981","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94035","QDB32",2015,"CHD001","CHD1","161",4465,"0.036058230683091","0.55545023696682","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94035","QDB32",2016,"CHD001","CHD1","152",4510,"0.03370288248337","0.48691719608054","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94035","QDB32",2017,"CHD001","CHD1","182",4569,"0.039833661632742","0.73764677103718","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94036","QDB32",2014,"CHD001","CHD1","232",4752,"0.048821548821549","0.89404110296396","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94036","QDB32",2015,"CHD001","CHD1","217",4727,"0.045906494605458","0.85508162190627","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94036","QDB32",2016,"CHD001","CHD1","216",4660,"0.046351931330472","0.87369441154302","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94036","QDB32",2017,"CHD001","CHD1","194",4651,"0.041711459901097","0.78938356164384","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94037","QDB30",2014,"CHD001","CHD1","162",4447,"0.036429053294356","0.55003614582258","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94037","QDB30",2015,"CHD001","CHD1","162",4517,"0.035864511844144","0.54860452869932","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94037","QDB30",2016,"CHD001","CHD1","156",4362,"0.03576341127923","0.56326047162701","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94037","QDB30",2017,"CHD001","CHD1","229",4243,"0.053971246759368","0.96379647749511","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94038","QDB24",2014,"CHD001","CHD1","396",10230,"0.038709677419355","0.63213879995869","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94038","QDB24",2015,"CHD001","CHD1","393",10268,"0.03827425009739","0.63696682464455","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94038","QDB24",2016,"CHD001","CHD1","380",10237,"0.037120250073264","0.61203833315387","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94038","QDB24",2017,"CHD001","CHD1","516",10267,"0.050258108502971","0.93566536203523","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94039","QDB25",2014,"CHD001","CHD1","163",5313,"0.030679465462074","0.35846328617164","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94039","QDB25",2015,"CHD001","CHD1","165",5375,"0.030697674418605","0.37345971563981","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94039","QDB25",2016,"CHD001","CHD1","163",5484,"0.029722830051058","0.35436631850974","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94039","QDB25",2017,"CHD001","CHD1","290",5562,"0.052139518158936","0.95181017612524","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94040","QDB25",2014,"CHD001","CHD1","105",3781,"0.027770431102883","0.27470825157493","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94040","QDB25",2015,"CHD001","CHD1","107",3947,"0.027109196858373","0.26740389678778","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94040","QDB25",2016,"CHD001","CHD1","105",3783,"0.027755749405234","0.29826639388392","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94040","QDB25",2017,"CHD001","CHD1","83",3681,"0.02254822059223","0.20022015655577","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94043","QDB24",2014,"CHD001","CHD1","105",2328,"0.045103092783505","0.82133636269751","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94043","QDB24",2015,"CHD001","CHD1","94",2287,"0.041101880192392","0.72817272248552","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94043","QDB24",2016,"CHD001","CHD1","91",2246,"0.040516473731077","0.72326908581889","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94043","QDB24",2017,"CHD001","CHD1","130",2264,"0.057420494699647","0.9777397260274","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94046","QDB28",2014,"CHD001","CHD1","167",4743,"0.035209782837866","0.51099865744088","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94046","QDB28",2015,"CHD001","CHD1","170",4905,"0.034658511722732","0.50710900473934","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94046","QDB28",2016,"CHD001","CHD1","150",4540,"0.033039647577093","0.46505868418219","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94609","QDB25",2014,"CHD001","CHD1","125",3043,"0.041077883667433","0.71042032427967","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94609","QDB25",2015,"CHD001","CHD1","117",2942,"0.039768864717879","0.68615060558189","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94609","QDB25",2016,"CHD001","CHD1","118",2878,"0.041000694927033","0.73920534079897","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94612","QDB30",2014,"CHD001","CHD1","124",3094,"0.040077569489334","0.67685634617371","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94612","QDB30",2015,"CHD001","CHD1","129",3086,"0.041801685029164","0.74986835176409","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94612","QDB30",2016,"CHD001","CHD1","167",3902,"0.042798564838544","0.79175191127382","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94612","QDB30",2017,"CHD001","CHD1","215",3919,"0.054860933911712","0.96881115459883","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94618","QDB25",2014,"CHD001","CHD1","92",2188,"0.042047531992687","0.7400598987917","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94618","QDB25",2015,"CHD001","CHD1","91",2183,"0.04168575355016","0.74523433385993","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94618","QDB25",2016,"CHD001","CHD1","82",2180,"0.037614678899083","0.63077420049532","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94618","QDB25",2017,"CHD001","CHD1","113",2166,"0.052169898430286","0.9524217221135","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W94622","QDB28",2014,"CHD001","CHD1","104",2758,"0.037708484408992","0.5938242280285","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94622","QDB28",2015,"CHD001","CHD1","107",2738,"0.039079620160701","0.66487625065824","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94622","QDB28",2016,"CHD001","CHD1","104",2649,"0.039260098150245","0.68213631958652","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94629","QDB25",2014,"CHD001","CHD1","9",1044,"0.0086206896551724","0.014148507693897","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94633","QDB24",2014,"CHD001","CHD1","59",1257,"0.046937151949085","0.85923783951255","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404015928927956,0.0397715714477791,0.0410316143378122
"W94633","QDB24",2015,"CHD001","CHD1","62",1298,"0.047765793528505","0.89152185360716","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.040431327885645,0.0397092482549717,0.0411534075163184
"W94633","QDB24",2016,"CHD001","CHD1","58",1315,"0.044106463878327","0.8268547431894","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404610628784944,0.0396364290774397,0.0412856966795491
"W94633","QDB24",2017,"CHD001","CHD1","62",1285,"0.048249027237354","0.91487279843444","The contractor establishes and maintains a register of patients with coronary heart disease","1",1,0.0404907978713438,0.0395565640892495,0.0414250316534381
"W00007","270",2007,"HF 1","HF1","15",2085,"0.00719424","0.467435","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156014051,0.00886381991694148
"W00007","270",2008,"HF 1","HF1","16",2620,"0.00610687","0.35202","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W00007","270",2009,"HF 1","HF1","13",3103,"0.00418949","0.150556","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W00007","270",2010,"HF 1","HF1","13",3471,"0.00374532","0.118273","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W00007","861",2011,"HF 1","HF1","18",3584,"0.0050223214285714","0.24392188122758","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W00007","861",2012,"HF 1","HF1","54",6446,"0.0083772882407695","0.67785302739311","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W00007","861",2013,"HF 1","HF1","47",6206,"0.0075733161456655","0.57560576628157","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W00065","268",2010,"HF 1","HF1","35",2296,"0.0152439","0.9726","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W00065","861",2011,"HF 1","HF1","32",2274,"0.014072119613017","0.96333200478278","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W00065","861",2012,"HF 1","HF1","35",2243,"0.015604101649576","0.97766097240473","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W00065","861",2013,"HF 1","HF1","34",2246,"0.015138023152271","0.97270217769144","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W00076","861",2011,"HF 1","HF1","92",9414,"0.0097726789887402","0.80071741729773","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W00076","861",2012,"HF 1","HF1","109",9485,"0.011491829204006","0.89477408268473","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W00076","861",2013,"HF 1","HF1","110",9604,"0.011453561016243","0.88947960331254","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W00095",NA,2010,"HF 1","HF1","10",1259,"0.00794281","0.61985","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W00095","861",2011,"HF 1","HF1","18",1677,"0.010733452593918","0.85900757273814","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W00095","861",2012,"HF 1","HF1","16",1905,"0.0083989501312336","0.68048114828667","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W00095","861",2013,"HF 1","HF1","21",2033,"0.010329562223315","0.83110111440548","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91001","271",2007,"HF 1","HF1","64",7597,"0.00842438","0.601699","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91001","271",2008,"HF 1","HF1","84",9250,"0.00908108","0.698128","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91001","271",2009,"HF 1","HF1","87",9229,"0.00942681","0.751687","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91001","271",2010,"HF 1","HF1","82",9320,"0.00879828","0.713089","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91002","269",2007,"HF 1","HF1","94",9803,"0.0095889","0.715653","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91002","269",2008,"HF 1","HF1","86",9866,"0.0087168","0.661478","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91002","269",2009,"HF 1","HF1","84",9951,"0.00844136","0.662961","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91002","269",2010,"HF 1","HF1","85",10095,"0.00842001","0.674059","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91002","861",2011,"HF 1","HF1","81",10213,"0.0079310682463527","0.62265842965325","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91002","861",2012,"HF 1","HF1","87",10354,"0.0084025497392312","0.68108763772364","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91002","861",2013,"HF 1","HF1","90",10414,"0.008642212406376","0.70013291074532","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91003","269",2007,"HF 1","HF1","185",16038,"0.0115351","0.847964","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91003","269",2008,"HF 1","HF1","166",16247,"0.0102173","0.790246","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91003","269",2009,"HF 1","HF1","184",16139,"0.011401","0.879416","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91003","269",2010,"HF 1","HF1","167",16079,"0.0103862","0.838557","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91003","861",2011,"HF 1","HF1","180",16236,"0.011086474501109","0.87933439617377","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91003","861",2012,"HF 1","HF1","176",16393,"0.010736289879827","0.85878904275751","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91003","861",2013,"HF 1","HF1","185",16250,"0.011384615384615","0.88631019323178","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91004","270",2007,"HF 1","HF1","122",14785,"0.00825161","0.584318","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91004","270",2008,"HF 1","HF1","127",14786,"0.00858921","0.648473","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91004","270",2009,"HF 1","HF1","118",14815,"0.0079649","0.609369","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91004","270",2010,"HF 1","HF1","106",14779,"0.00717234","0.518332","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91004","861",2011,"HF 1","HF1","99",14664,"0.0067512274959083","0.46861299322439004","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91004","861",2012,"HF 1","HF1","118",14706,"0.0080239358085135","0.63782472455271","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91004","861",2013,"HF 1","HF1","129",14628,"0.0088187038556194","0.71884265412535","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91005","271",2007,"HF 1","HF1","99",9984,"0.00991587","0.74231","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91005","271",2008,"HF 1","HF1","89",9413,"0.00945501","0.731232","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91005","271",2009,"HF 1","HF1","90",9314,"0.00966287","0.772033","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91005","271",2010,"HF 1","HF1","85",9241,"0.00919814","0.748768","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91005","861",2011,"HF 1","HF1","75",9293,"0.0080705907672442","0.6389996014348299","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91005","861",2012,"HF 1","HF1","73",9444,"0.0077297755188479","0.59971697159608","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91005","861",2013,"HF 1","HF1","68",9495,"0.0071616640337019","0.52193027297822","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91006","270",2007,"HF 1","HF1","53",7327,"0.00723352","0.471536","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91006","270",2008,"HF 1","HF1","51",7267,"0.00701803","0.466601","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91006","270",2009,"HF 1","HF1","47",7357,"0.00638847","0.402739","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91006","270",2010,"HF 1","HF1","50",7506,"0.00666134","0.450424","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91006","861",2011,"HF 1","HF1","44",7551,"0.0058270427757913","0.34844559585492","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91006","861",2012,"HF 1","HF1","47",7641,"0.0061510273524408","0.38380673203275","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91006","861",2013,"HF 1","HF1","49",7785,"0.0062941554271034","0.40210612411819","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91007","268",2007,"HF 1","HF1","120",11673,"0.0102801","0.771018","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91007","268",2008,"HF 1","HF1","112",11526,"0.00971716","0.75202","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91007","268",2009,"HF 1","HF1","108",11430,"0.00944882","0.753573","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91007","268",2010,"HF 1","HF1","98",11309,"0.00866566","0.69929","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91007","861",2011,"HF 1","HF1","100",11230,"0.0089047195013357","0.7275807094459901","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91007","861",2012,"HF 1","HF1","101",11148,"0.0090599210620739","0.74284847872233","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91007","861",2013,"HF 1","HF1","146",11091,"0.013163826526012","0.94407524792966","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91009","269",2007,"HF 1","HF1","245",18252,"0.0134232","0.922078","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91009","269",2008,"HF 1","HF1","229",18435,"0.012422","0.906995","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91009","269",2009,"HF 1","HF1","239",18463,"0.0129448","0.933803","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91009","269",2010,"HF 1","HF1","237",18345,"0.0129191","0.936921","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91009","861",2011,"HF 1","HF1","265",18355,"0.014437482974666","0.96841371064169","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91009","861",2012,"HF 1","HF1","267",18358,"0.014544067981262","0.96714848883049","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91009","861",2013,"HF 1","HF1","266",18287,"0.014545852244764","0.96482977200695","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91010","270",2007,"HF 1","HF1","86",8732,"0.00984883","0.737135","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91010","270",2008,"HF 1","HF1","78",8963,"0.00870244","0.66","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91010","270",2009,"HF 1","HF1","82",9018,"0.00909293","0.7237","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91010","270",2010,"HF 1","HF1","79",9127,"0.00865564","0.698502","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91010","861",2011,"HF 1","HF1","84",9130,"0.0092004381161008","0.7558788361897201","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91010","861",2012,"HF 1","HF1","79",9062,"0.0087177223570956","0.70939047811584","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91010","861",2013,"HF 1","HF1","82",9082,"0.0090288482713059","0.73734791943564","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91013","271",2007,"HF 1","HF1","44",8242,"0.00533851","0.255444","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91013","271",2008,"HF 1","HF1","51",8235,"0.00619308","0.361872","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91013","271",2009,"HF 1","HF1","50",8234,"0.00607238","0.35917","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91013","271",2010,"HF 1","HF1","56",8224,"0.00680934","0.471023","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91013","861",2011,"HF 1","HF1","52",8294,"0.006269592476489","0.40514149063372","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91013","861",2012,"HF 1","HF1","52",8276,"0.0062832286128565","0.40301223087031","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91013","861",2013,"HF 1","HF1","53",8233,"0.0064375075914005","0.42255393109089","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91014","268",2007,"HF 1","HF1","86",7264,"0.0118392","0.863588","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91014","268",2008,"HF 1","HF1","94",7423,"0.0126633","0.915567","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91014","268",2009,"HF 1","HF1","91",7381,"0.012329","0.917924","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91014","268",2010,"HF 1","HF1","80",7504,"0.010661","0.853341","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91014","861",2011,"HF 1","HF1","79",7400,"0.010675675675676","0.8572140294938201","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91014","861",2012,"HF 1","HF1","82",7377,"0.011115629659753","0.87900535732336","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91014","861",2013,"HF 1","HF1","85",7384,"0.011511375947996","0.89080871076577","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91015","271",2007,"HF 1","HF1","63",9764,"0.00645227","0.382385","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91015","271",2008,"HF 1","HF1","62",9848,"0.00629569","0.37665","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91015","271",2009,"HF 1","HF1","65",9925,"0.00654912","0.422985","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91015","271",2010,"HF 1","HF1","61",9797,"0.0062264","0.397792","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91015","861",2011,"HF 1","HF1","66",9790,"0.0067415730337079","0.46781586289358","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91015","861",2012,"HF 1","HF1","70",10001,"0.006999300069993","0.50187000909734","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91015","861",2013,"HF 1","HF1","73",10120,"0.0072134387351779","0.52796237603517","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91016","270",2007,"HF 1","HF1","65",4656,"0.0139605","0.9336","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
"W91016","270",2008,"HF 1","HF1","62",4640,"0.0133621","0.932611","Patients on heart failure Register","1",1,0.0087644589602533,0.0084709594551207,0.00905795846538589
"W91016","270",2009,"HF 1","HF1","59",4648,"0.0126936","0.927154","Patients on heart failure Register","1",1,0.00900616218196554,0.00875560994792584,0.00925671441600524
"W91016","270",2010,"HF 1","HF1","54",4616,"0.0116984","0.902622","Patients on heart failure Register","1",1,0.00924786540367778,0.00903285805216887,0.00946287275518668
"W91016","861",2011,"HF 1","HF1","57",4630,"0.01231101511879","0.92626544440016","Patients on heart failure Register","1",1,0.00948956862539008,0.00929852628145857,0.00968061096932159
"W91016","861",2012,"HF 1","HF1","52",4666,"0.01114444920703","0.87991509147882","Patients on heart failure Register","1",1,0.00973127184710232,0.00954801391440035,0.00991452977980429
"W91016","861",2013,"HF 1","HF1","50",4652,"0.010748065348237","0.85645639505163","Patients on heart failure Register","1",1,0.00997297506881456,0.00977935936859132,0.0101665907690378
"W91017","271",2007,"HF 1","HF1","106",11718,"0.00904591","0.666048","Patients on heart failure Register","1",1,0.008522755738541,0.00818169156012987,0.00886381991695213
